BirdID;BirthDate;NestID;SocialMother;SocialFather;GeneticMother;GenMumConfidence;GeneticFather;GenDadConfidence
826;26/05/1994;;;;;;21;100
827;27/05/1994;;;;213;91;176;91
828;27/05/1994;;;;466;100;51;100
829;01/03/1995;;;;;;;
830;31/05/1994;;;;522;63;;
831;31/05/1994;;;;461;52;;
832;31/05/1994;;;;;;;
833;31/05/1994;;;;297;99;478;99
834;01/06/1994;;;;168;100;632;100
835;01/06/1994;;;;451;80;446;80
836;03/06/1994;;;;171;48;54;50
837;07/10/1994;;;;500;100;494;100
838;07/10/1994;;;;297;100;478;100
839;06/03/1995;;;;502;100;215;100
840;05/06/1994;;;;428;89;75;89
841;09/02/1995;;;;454;99;221;99
842;12/10/1994;;;;794;100;609;100
843;16/06/1994;;;;;;;
844;16/06/1994;;;;671;100;208;100
845;18/06/1994;;;;440;60;;
846;18/06/1994;;;;;;545;58
847;19/06/1994;;;;451;62;545;77
848;22/10/1994;;;;464;100;65;100
849;20/06/1994;;;;;;540;90
850;21/06/1994;;;;163;76;510;76
851;25/06/1994;;;;;;674;48
852;25/06/1994;;;;;;559;81
853;29/06/1994;;;;1017;55;;
854;29/06/1994;;;;561;60;;
855;29/06/1994;;;;297;54;;
856;30/06/1994;;;;;;173;37
857;01/07/1994;;;;531;64;;
858;01/07/1994;;;;;;;
859;02/07/1994;;;;;;;
860;03/07/1994;;;;670;57;494;96
861;24/06/1995;;;;505;100;470;100
862;04/07/1994;;;;543;100;545;100
863;06/07/1994;;;;450;89;21;89
864;06/07/1994;;;;;;632;81
865;09/07/1994;;;;;;;
866;09/07/1994;;;;;;642;100
867;04/07/1995;;;;823;100;562;100
868;04/07/1995;;;;169;95;507;95
869;04/07/1995;;;;561;100;467;100
870;06/07/1995;;;;;;851;100
871;09/07/1995;;;;628;72;;
872;24/07/1994;;;;;;453;42
873;24/07/1994;;;;;;676;86
874;18/07/1995;;;;596;100;497;100
875;18/07/1995;;;;207;100;65;100
876;30/04/1995;;;;;;;
877;31/07/1994;;;;;;;
878;31/07/1994;;;;;;;
879;01/08/1994;;;;447;100;51;100
880;23/07/1995;;;;443;100;200;100
881;15/08/1994;;;;;;498;57
882;18/08/1995;;;;;;;
883;18/08/1995;;;;;;;
884;11/08/1995;;;;469;100;467;100
885;02/08/1995;;;;172;100;1861;100
886;13/08/1995;;;;502;100;215;100
887;13/08/1995;;;;171;100;877;100
888;13/08/1995;;;;441;100;860;100
889;14/08/1995;;;;442;100;609;100
890;14/08/1995;;;;199;99;609;99
891;15/08/1995;;;;163;99;510;99
892;04/09/1995;;;;627;100;549;100
893;03/10/1995;;;;;;;
894;03/10/1995;;;;;;;
895;23/11/1995;;;;;;;
896;11/11/1995;;;;;;;
897;15/03/1996;;;;;;;
898;15/03/1996;;;;;;;
899;15/03/1996;;;;;;;
900;11/11/1995;;;;;;;
901;15/03/1996;;;;;;;
902;19/03/1996;;;;;;;
903;19/03/1996;;;;;;;
904;15/11/1995;;;;;;;
906;19/03/1996;;;;;;;
907;27/03/1996;;;;;;;
908;24/11/1995;;;;;;;
909;25/11/1995;;;;;;;
910;27/11/1995;;;;;;;
911;22/05/1994;;;;594;100;29;100
912;22/05/1994;;;;64;100;178;100
913;23/05/1994;;;;443;100;200;100
914;24/05/1994;;;;1859;87;609;87
915;25/05/1994;;;;444;100;293;100
916;27/05/1994;;;;468;99;465;99
917;27/05/1994;;;;469;98;453;98
918;27/05/1994;;;;171;100;602;100
919;28/05/1994;;;;163;99;510;99
920;28/05/1994;;;;213;96;176;96
921;28/05/1994;;;;459;100;465;100
922;04/06/1994;;;;;;;
923;04/06/1994;;;;440;100;44;100
924;06/06/1994;;;;792;100;494;100
925;06/06/1994;;;;598;44;;
926;06/06/1994;;;;;;499;59
927;08/06/1994;;;;;;562;100
928;08/06/1994;;;;172;68;;
929;09/06/1994;;;;199;100;609;100
930;08/06/1994;;;;;;200;63
931;13/10/1994;;;;454;100;609;100
932;10/06/1994;;;;308;100;216;100
933;13/06/1994;;;;;;;
934;13/06/1994;;;;;;;
935;14/06/1994;;;;;;;
936;15/03/1995;;;;;;;
937;16/06/1994;;;;677;100;673;100
938;16/06/1994;;;;163;92;510;92
939;21/10/1994;;;;464;69;65;69
940;19/06/1994;;;;;;559;100
941;19/06/1994;;;;543;100;540;100
942;25/06/1994;;;;663;76;;
943;15/07/1995;;;;464;66;;
944;18/07/1995;;;;524;100;856;100
945;24/07/1995;;;;168;100;831;100
946;24/07/1995;;;;474;99;857;99
947;08/08/1994;;;;560;68;;
948;05/08/1995;2210;500;494;500;100;494;100
949;03/08/1995;;;;524;100;856;100
950;30/06/1995;;;;217;100;293;100
951;30/06/1995;;;;457;100;507;100
952;01/01/1995;;;;;;;
953;06/05/1995;;;;;;;
954;01/01/1995;;;;;;;
955;01/01/1995;;;;;;;
956;06/05/1995;;;;;;;
957;03/10/1995;;;;;;;
958;03/10/1995;;;;;;;
959;03/10/1995;;;;;;;
960;01/01/1995;;;;;;;
961;27/11/1995;;;;;;;
962;29/11/1995;;;;;;;
963;06/04/1996;;;;;;;
964;07/04/1996;;;;;;;
965;07/04/1996;;;;;;;
966;07/04/1996;;;;;;;
967;04/12/1995;;;;;;;
968;07/12/1995;;;;;;;
969;08/12/1995;;;;;;;
970;08/12/1995;;;;;;;
971;10/12/1995;;;;;;;
972;10/12/1995;;;;;;;
973;13/04/1996;;;;;;;
974;13/04/1996;;;;;;;
975;11/12/1995;;;;;;;
976;15/04/1996;;;;;;;
977;12/09/1996;;;;;;;
978;12/12/1995;;;;;;;
979;16/04/1996;;;;;;;
980;13/12/1995;;;;;;;
981;13/12/1995;;;;;;;
982;16/04/1996;;;;;;;
983;16/04/1996;;;;;;;
984;14/09/1996;;;;;;;
985;14/12/1995;;;;;;;
986;14/12/1995;;;;;;;
987;17/12/1995;;;;;;;
988;17/12/1995;;;;;;;
989;19/12/1995;;;;;;;
990;19/12/1995;;;;;;;
991;20/12/1995;;;;;;;
992;27/04/1996;;;;;;;
993;27/04/1996;;;;;;;
994;27/12/1995;;;;;;;
995;27/12/1995;;;;;;;
996;28/12/1995;;;;;;;
997;28/12/1995;;;;;;;
998;01/05/1996;;;;;;;
999;01/05/1996;;;;;;;
1000;28/12/1995;;;;;;;
1001;11/01/1996;;;;;;;
1002;15/05/1996;;;;;;;
1003;22/05/1995;;;;;;;
1004;18/08/1994;;;;;;;
1005;20/05/1995;;;;;;;
1006;18/08/1994;;;;;;;
1007;18/08/1994;;;;;;;
1008;20/05/1995;;;;;;;
1009;15/08/1994;;;;;;;
1010;15/08/1994;;;;;;;
1011;14/05/1995;;;;;;;
1012;16/06/1996;;;;;;;
1013;27/07/1994;;;;;;;
1014;27/07/1994;;;;;;;
1015;30/06/1995;;;;832;100;830;100
1016;19/06/1996;;;;823;100;562;100
1017;10/08/1992;;;;34;31;;
1018;03/11/1995;;;;853;100;1862;100
1019;03/11/1995;;;;;;881;96
1020;03/11/1995;;;;441;100;436;100
1021;01/07/1995;;;;840;98;75;100
1022;03/11/1995;;;;;;824;67
1023;01/07/1995;;;;511;100;51;100
1024;01/07/1995;;;;454;100;507;100
1025;01/07/1995;;;;308;100;216;100
1026;02/03/1996;;;;608;100;510;100
1027;01/07/1995;;;;459;100;176;100
1028;01/07/1995;;;;543;100;545;100
1029;21/06/1996;;;;217;100;836;100
1030;22/06/1996;;;;459;100;947;100
1031;22/06/1996;;;;168;100;605;100
1032;22/06/1996;3401;827;176;827;100;606;100
1033;30/06/1996;;;;297;100;1862;100
1034;22/06/1996;;;;912;100;922;100
1035;16/07/1995;;;;;;;
1036;16/07/1995;;;;542;100;673;100
1037;16/07/1995;;;;521;41;881;41
1038;22/06/1996;;;;561;100;467;100
1039;16/07/1995;;;;;;215;57
1040;16/07/1995;;;;1017;41;507;41
1041;16/07/1995;;;;;;881;85
1042;04/07/1996;;;;1043;95;559;95
1043;16/07/1995;;;;598;99;42;99
1044;05/07/1996;;;;524;100;634;100
1045;22/07/1996;;;;503;100;470;100
1046;30/07/1996;;;;1017;98;605;98
1047;28/07/1996;;;;521;74;1037;74
1048;30/07/1996;;;;444;100;42;100
1049;22/07/1996;;;;500;100;494;100
1050;22/07/1996;;;;853;100;865;100
1051;01/08/1996;;;;858;100;857;100
1052;29/07/1996;;;;794;96;549;96
1053;09/07/1996;;;;199;100;609;100
1054;05/07/1996;;;;458;100;499;100
1055;19/07/1995;;;;930;74;;
1056;18/07/1996;;;;641;100;637;100
1057;13/07/1996;;;;675;100;549;100
1058;09/07/1996;;;;449;100;947;100
1059;16/07/1996;;;;872;84;602;84
1060;02/07/1996;;;;675;99;549;99
1061;28/07/1996;;;;595;100;215;100
1062;17/07/1996;;;;835;100;860;100
1063;21/07/1996;;;;528;100;178;100
1064;16/04/1995;;;;;;;
1065;16/04/1995;;;;;;;
1066;16/02/1996;;;;;;;
1067;09/05/1995;;;;;;;
1068;09/05/1995;;;;;;;
1069;09/03/1996;;;;;;;
1070;11/05/1995;;;;;;;
1071;16/06/1995;;;;;;;
1072;12/05/1995;;;;;;;
1073;15/05/1995;;;;;;;
1074;25/03/1996;;;;;;;
1075;25/05/1995;;;;;;;
1076;30/03/1996;;;;;;;
1077;31/03/1996;;;;;;;
1078;02/04/1996;;;;;;;
1079;05/06/1995;;;;;;;
1080;18/06/1995;;;;;;;
1081;18/06/1995;;;;;;;
1082;12/12/1995;;;;;;;
1083;08/07/1995;;;;;;;
1084;07/07/1996;;;;;;;
1085;05/08/1995;;;;;;;
1086;12/07/1995;;;;;;;
1087;12/07/1996;;;;;;;
1088;12/07/1996;;;;;;;
1089;16/05/1996;;;;;;;
1090;20/07/1995;;;;;;;
1091;20/07/1995;;;;;;;
1092;20/07/1995;;;;;;;
1093;21/07/1996;;;;;;;
1094;21/07/1996;;;;;;;
1095;22/07/1996;;;;;;;
1096;22/07/1996;;;;;;;
1097;27/07/1995;;;;;;;
1098;29/07/1995;;;;;;;
1099;31/03/1996;;;;;;;
1100;29/07/1996;;;;;;;
1101;02/08/1995;;;;;;;
1102;03/04/1996;;;;;;;
1103;04/08/1995;;;;;;;
1104;07/08/1995;;;;;;;
1105;02/07/1996;;;;;;;
1106;08/08/1996;;;;;;;
1107;12/08/1996;;;;;;;
1108;15/08/1996;;;;;;;
1109;15/08/1996;;;;;;;
1110;16/05/1996;;;;;;;
1111;11/01/1997;;;;;;;
1112;13/01/1996;;;;;;;
1113;17/05/1996;;;;;;;
1114;14/01/1996;;;;;;;
1115;16/01/1996;;;;;;;
1116;18/01/1996;;;;;;;
1117;22/05/1996;;;;;;;
1118;18/01/1996;;;;;;;
1119;23/01/1996;;;;;;;
1120;22/05/1996;;;;;;;
1121;18/01/1996;;;;;;;
1122;25/10/1996;;;;;;;
1123;26/01/1996;;;;;;;
1124;02/02/1996;;;;;;;
1125;02/02/1996;;;;;;;
1126;02/03/1992;;;;;;;
1127;07/02/1996;;;;;;;
1128;11/06/1996;;;;;;;
1129;13/02/1996;;;;;;;
1130;27/07/1996;;;;163;100;510;100
1131;17/06/1996;;;;;;;
1132;19/06/1996;;;;;;;
1133;19/06/1996;;;;;;;
1134;02/03/1992;;;;;;;
1135;17/02/1996;;;;;;;
1136;17/02/1996;;;;;;;
1137;18/02/1996;;;;;;;
1138;22/06/1996;;;;;;;
1139;19/02/1996;;;;;;;
1140;20/02/1996;;;;;;;
1141;21/02/1996;;;;;;;
1142;02/03/1992;;;;;;;
1143;21/02/1996;;;;;;;
1144;28/02/1996;;;;;;;
1145;03/07/1996;;;;;;;
1146;02/07/1996;;;;;;;
1147;01/01/1999;;;;;;;
1151;04/07/1996;;;;542;100;547;100
1152;06/05/1997;;;;199;100;609;100
1153;10/11/1996;;;;508;100;467;100
1154;08/07/1996;;;;855;99;877;99
1155;08/07/1996;;;;508;62;;
1156;06/07/1996;;;;454;100;216;100
1157;06/07/1996;;;;454;100;221;100
1158;10/07/1996;;;;;;881;98
1159;10/07/1996;;;;297;100;634;100
1160;11/07/1996;;;;450;100;629;100
1161;07/11/1996;;;;308;100;216;100
1162;07/11/1996;;;;500;100;494;100
1163;07/11/1996;;;;912;100;922;100
1164;05/07/1996;;;;502;100;293;100
1165;07/07/1996;;;;924;100;220;100
1166;08/11/1996;;;;;;605;41
1167;07/07/1996;;;;450;100;629;100
1168;14/11/1996;;;;938;100;550;100
1169;13/07/1996;;;;558;100;557;100
1170;01/05/1997;123;915;941;915;100;941;100
1171;11/07/1996;;;;542;100;547;100
1172;11/07/1996;;;;543;100;540;100
1173;12/07/1996;;;;677;100;673;100
1174;12/07/1996;;;;531;96;776;96
1175;11/11/1996;;;;641;100;637;100
1176;09/07/1996;;;;774;100;633;100
1177;14/07/1996;;;;;;854;70
1178;16/07/1996;;;;;;;
1179;01/05/1997;106;329;1862;297;100;836;100
1180;13/11/1996;;;;938;100;547;100
1181;18/06/1997;121;1182;851;1182;100;851;100
1182;14/07/1996;;;;461;74;;
1183;15/07/1996;;;;774;100;864;100
1184;21/07/1996;;;;604;57;1039;57
1185;22/07/1996;;;;862;99;854;99
1186;16/07/1996;;;;604;100;603;100
1187;15/11/1996;;;;596;100;497;100
1188;18/11/1996;;;;878;100;879;100
1189;15/07/1996;;;;;;545;68
1190;14/07/1996;;;;942;100;331;100
1191;14/07/1996;;;;;;633;94
1192;14/07/1996;;;;508;62;;
1193;14/07/1996;;;;563;99;851;99
1194;24/11/1996;;;;;;1018;100
1195;25/11/1996;;;;;;854;78
1196;23/07/1996;;;;522;100;1015;100
1197;24/07/1996;;;;675;100;846;100
1198;15/07/1996;;;;;;642;95
1199;15/07/1996;;;;862;99;854;99
1200;17/07/1996;;;;878;100;453;100
1201;27/11/1996;;;;543;96;540;96
1202;28/11/1996;;;;469;100;467;100
1203;26/07/1996;;;;466;100;51;100
1204;16/07/1996;;;;876;48;824;48
1205;16/07/1996;;;;;;331;100
1206;17/07/1996;;;;;;;
1207;25/07/1997;76;628;1037;628;99;1041;99
1208;18/07/1997;127;845;674;845;91;941;91
1209;17/07/1997;120;458;499;458;100;867;100
1210;12/07/1997;;;;930;100;867;100
1211;24/07/1996;;;;;;547;83
1212;29/07/1996;;;;;;1039;58
1213;27/07/1997;44;455;1212;455;100;1212;100
1214;05/04/1997;;;;503;100;470;100
1215;24/07/1997;12;1043;559;1043;99;559;99
1216;15/04/1997;;;;308;100;216;100
1217;27/11/1996;;;;531;59;849;59
1218;25/07/1996;;;;;;547;99
1219;28/11/1996;;;;458;100;1039;100
1220;16/08/1997;;;;524;100;634;100
1221;21/06/1997;33;3422;507;1246;100;868;100
1222;15/11/1997;133;927;501;927;100;501;100
1223;20/12/1997;151;1043;559;1043;96;1276;96
1224;29/03/1997;;;;838;88;215;88
1225;06/12/1996;;;;635;100;636;100
1226;04/08/1997;;;;835;100;1165;100
1227;10/12/1997;260;880;436;880;100;436;100
1228;28/07/1997;;;;826;99;1212;99
1229;21/12/1997;209;500;494;500;100;494;100
1230;15/08/1997;;;;469;100;467;100
1231;16/08/1997;124;915;941;915;100;941;100
1232;02/08/1997;;;;169;89;890;89
1233;04/08/1997;;;;666;100;916;100
1234;20/07/1997;85;168;884;168;71;854;71
1235;08/08/1996;;;;;;1039;96
1236;01/08/1997;3;912;922;912;100;922;100
1237;02/08/1997;;;;561;100;51;100
1238;07/08/1997;83;479;866;479;100;866;100
1239;03/08/1997;;;;442;100;868;100
1240;21/12/1996;;;;;;642;87
1241;13/08/1997;;;;641;100;637;100
1242;21/12/1996;;;;774;100;633;100
1243;24/12/1996;;;;862;100;857;100
1244;02/05/1997;;;;;;216;60
1245;15/12/1997;334;774;1198;774;96;857;96
1246;02/01/1997;;;;827;61;176;97
1247;15/01/1997;;;;;;922;36
1248;15/11/1997;136;912;922;912;100;922;100
1249;04/11/1996;;;;;;;
1250;04/11/1996;;;;;;;
1251;04/11/1996;;;;;;;
1252;04/11/1996;;;;;;;
1253;08/01/1997;;;;;;;
1254;05/02/1997;;;;;;;
1255;04/11/1996;;;;;;;
1256;04/11/1996;;;;;;;
1257;03/05/1997;;;;;;;
1258;05/02/1997;;;;;;;
1259;03/05/1997;;;;;;;
1260;03/05/1997;;;;;;;
1261;04/11/1996;;;;;;;
1262;17/11/1997;;;;474;100;884;100
1263;04/11/1996;;;;;;;
1264;04/11/1996;;;;;;;
1265;04/11/1996;;;;;;;
1266;04/11/1996;;;;;;;
1267;18/01/1998;318;914;1040;297;100;1862;100
1268;18/01/1998;329;297;1862;931;100;1040;100
1269;25/01/1997;;;;679;59;477;59
1270;15/11/1997;158;1271;605;1271;100;1395;100
1271;25/01/1997;;;;855;100;854;100
1272;25/01/1997;;;;855;100;854;100
1273;10/01/1997;;;;942;91;864;91
1274;16/01/1997;;;;560;72;;
1275;15/11/1997;235;850;510;608;100;510;100
1276;28/01/1997;;;;1182;100;851;100
1277;15/11/1997;233;949;557;949;100;557;100
1278;15/11/1997;256;171;877;171;100;602;100
1279;10/03/1997;;;;522;100;1174;100
1280;04/08/1997;;;;;;;
1281;01/01/1998;;;;;;;
1282;07/08/1997;;;;;;;
1283;07/08/1997;;;;;;;
1284;07/08/1997;;;;;;;
1285;25/01/1997;;;;1218;100;544;65
1286;07/11/1997;;;;825;100;672;100
1287;15/11/1997;207;441;1165;441;100;1165;100
1288;27/01/1998;310;635;636;635;100;636;100
1289;15/11/1997;301;505;917;;;;
1290;15/11/1997;291;862;632;862;100;1198;100
1291;15/11/1997;311;64;178;528;100;178;100
1292;01/11/1997;315;1206;1176;528;97;1176;97
1293;01/02/1998;280;522;3381;522;100;629;100
1294;06/02/1998;268;1173;1041;1173;100;1041;100
1295;14/02/1998;;;;1403;100;849;100
1296;15/11/1997;313;670;1211;670;100;1211;100
1297;26/02/1998;;;;1017;100;1018;100
1298;27/02/1998;;;;1049;100;636;100
1299;08/03/1997;;;;1218;76;916;76
1300;15/11/1997;145;1299;544;1299;100;1028;100
1301;08/03/1997;;;;530;100;637;100
1302;15/11/1997;312;530;637;641;100;637;100
1303;11/03/1997;;;;;;636;95
1304;16/07/1997;;;;677;94;1168;94
1305;15/11/1997;153;1177;3398;1177;99;854;99
1306;15/11/1997;249;561;467;561;100;1178;100
1307;05/01/1998;;;;;;;
1308;19/05/1998;;;;;;;
1309;06/05/1998;;;;;;;
1310;08/09/1998;;;;;;;
1311;08/09/1998;;;;;;;
1312;06/05/1998;;;;;;;
1313;06/05/1998;;;;;;;
1314;09/09/1998;;;;;;;
1315;07/02/1999;;;;;;;
1316;14/01/1998;;;;;;;
1317;09/05/1998;;;;;;;
1318;09/05/1998;;;;;;;
1319;11/09/1998;;;;;;;
1320;09/05/1998;;;;;;;
1321;10/05/1998;;;;;;;
1322;19/05/1998;;;;;;;
1323;13/09/1998;;;;;;;
1324;12/05/1998;;;;;;;
1325;14/01/1998;;;;;;;
1326;17/09/1998;;;;;;;
1327;17/05/1998;;;;;;;
1328;17/01/1998;;;;;;;
1329;21/09/1998;;;;;;;
1330;25/09/1998;;;;;;;
1331;14/01/1998;;;;;;;
1332;26/05/1998;;;;;;;
1333;28/09/1998;;;;;;;
1334;29/09/1998;;;;;;;
1335;29/05/1998;;;;;;;
1336;30/05/1998;;;;;;;
1337;06/10/1998;;;;;;;
1338;05/03/1999;;;;;;;
1339;05/06/1998;;;;;;;
1340;09/03/1999;;;;;;;
1341;24/09/1999;;;;;;;
1342;24/09/1999;;;;;;;
1343;25/09/1999;;;;;;;
1344;27/08/1999;;;;;;;
1345;23/06/1997;;;;455;100;507;100
1346;15/11/1997;263;1019;1159;;;523;46
1347;18/07/1997;;;;;;860;39
1348;17/07/1998;348;458;499;930;100;495;100
1349;17/07/1998;254;596;497;596;99;200;99
1350;29/04/1998;;;;;;;
1351;30/04/1998;;;;;;;
1352;30/04/1998;;;;;;;
1353;01/05/1998;;;;;;;
1354;30/07/1997;;;;;;;
1355;06/12/1997;;;;168;100;884;100
1356;05/08/1997;;;;832;100;1041;100
1357;09/08/1997;;;;853;100;865;100
1358;12/12/1997;;;;1019;57;494;57
1359;01/08/1998;204;444;1166;444;100;1166;100
1360;27/08/1997;;;;630;100;1041;100
1361;20/08/1998;266;628;1037;628;100;1041;100
1362;14/08/1998;216;199;609;199;100;609;100
1363;10/08/1998;332;1049;776;1049;100;776;100
1364;21/08/1998;269;1173;1041;1173;100;1159;100
1365;20/08/1998;245;869;453;869;100;453;100
1366;25/08/1998;265;1019;1159;1158;92;1041;92
1367;26/08/1998;;;;912;100;922;100
1368;21/07/1997;;;;932;100;216;100
1369;23/07/1997;;;;459;100;947;100
1370;23/07/1997;;;;308;100;216;100
1371;29/11/1997;;;;454;100;216;100
1372;29/07/1998;;;;;;;
1373;30/04/1998;;;;;;;
1374;30/04/1998;;;;;;;
1375;01/12/1997;;;;;;;
1376;30/04/1998;;;;;;;
1377;30/04/1998;;;;;;;
1378;01/05/1998;;;;;;;
1379;02/12/1997;;;;;;;
1380;02/08/1997;;;;561;100;467;100
1381;05/08/1997;;;;;;847;98
1382;07/08/1997;;;;679;96;477;96
1383;11/08/1997;;;;604;43;1039;43
1384;03/08/1998;196;1246;507;1246;100;609;100
1385;29/07/1998;223;604;921;604;100;216;100
1386;17/08/1997;;;;511;51;176;95
1387;10/08/1998;227;308;216;308;100;1274;100
1388;05/08/1998;224;511;1274;1386;100;1274;100
1389;13/08/1998;;;;457;57;868;57
1390;10/08/1998;157;457;868;;;1274;91
1391;23/08/1997;;;;596;100;200;100
1392;23/08/1997;;;;172;73;1020;73
1393;07/08/1998;173;1345;1164;1345;100;215;100
1394;08/08/1998;275;832;523;832;100;1041;100
1395;29/08/1997;;;;1177;68;824;68
1396;23/08/1998;242;469;607;469;83;467;83
1397;28/08/1998;210;1347;494;1347;100;494;100
1398;02/09/1998;351;845;674;845;100;674;100
1399;28/08/1998;;;;845;100;674;100
1400;25/08/1998;342;638;1185;1401;100;605;100
1401;09/09/1997;;;;601;100;1018;100
1402;30/08/1998;255;1186;1184;1186;100;890;100
1403;15/09/1997;;;;531;100;776;100
1404;16/09/1997;;;;454;100;221;100
1405;10/04/1998;;;;859;100;929;100
1406;09/09/1998;307;1403;849;1403;100;849;100
1407;11/09/1998;237;1026;1032;1026;100;1032;100
1408;26/08/1998;324;1017;1018;1017;100;1018;100
1409;27/08/1998;171;840;597;840;100;597;100
1410;12/06/1998;;;;502;100;215;100
1411;07/09/1998;194;169;890;1240;90;890;90
1412;22/06/1998;;;;457;100;868;100
1413;08/09/1998;135;927;501;927;100;501;100
1414;13/09/1998;;;;447;51;1203;51
1415;21/08/1998;3049;441;1165;441;99;1165;99
1416;28/06/1998;;;;1271;100;605;100
1417;22/09/1998;200;825;672;825;100;672;100
1418;02/04/1999;363;912;922;912;100;922;100
1419;02/04/1999;363;912;922;912;100;922;100
1420;25/03/1999;426;;494;1347;99;494;99
1421;26/03/1999;390;1345;1164;1345;100;215;100
1422;28/03/1999;557;1049;776;1049;100;632;100
1423;10/04/1999;451;447;1203;447;100;1203;100
1424;28/03/1999;562;774;1198;774;100;1198;100
1425;29/03/1999;532;1403;849;1403;100;849;100
1426;26/03/1999;502;522;1360;522;100;1360;100
1427;01/04/1999;515;862;632;862;100;917;100
1428;14/01/1999;382;524;634;524;100;865;100
1429;12/01/1999;578;915;847;915;100;847;100
1430;24/01/1998;;;;1172;100;1171;100
1431;23/01/1999;466;561;467;561;100;467;100
1432;02/06/1998;;;;504;100;44;100
1433;31/03/1999;361;927;501;1222;99;501;99
1434;15/04/1999;482;1410;436;880;100;1047;100
1435;18/06/1999;495;853;865;853;100;865;100
1436;02/07/1999;383;524;634;524;100;865;100
1437;08/11/1998;;;;1017;100;1018;100
1438;02/07/1999;381;1155;1154;1155;100;1154;100
1439;14/05/1999;;;;932;100;1274;100
1440;18/07/1999;377;1177;1395;1177;100;1243;100
1441;13/07/1999;573;915;1412;915;100;1412;100
1443;27/08/1999;;;;;;;
1444;26/09/1999;;;;;;;
1445;26/09/1999;;;;;;;
1446;26/09/1999;;;;;;;
1447;30/03/1999;;;;;;;
1448;26/09/1999;;;;;;;
1449;26/09/1999;;;;;;;
1450;27/09/1999;;;;;;;
1451;31/03/1999;;;;;;;
1452;27/09/1999;;;;;;;
1453;31/03/1999;;;;;;;
1454;03/09/1999;;;;;;;
1455;27/09/1999;;;;;;;
1456;27/09/1999;;;;;;;
1457;27/09/1999;;;;;;;
1458;27/09/1999;;;;;;;
1459;31/03/1999;;;;;;;
1460;28/09/1999;;;;;;;
1461;28/09/1999;;;;;;;
1462;01/04/1999;;;;;;;
1463;28/09/1999;;;;;;;
1464;28/09/1999;;;;;;;
1465;28/09/1999;;;;;;;
1466;28/09/1999;;;;;;;
1467;28/09/1999;;;;;;;
1468;29/09/1999;;;;;;;
1469;30/08/1999;;;;;;;
1470;29/09/1999;;;;;;;
1471;29/09/1999;;;;;;;
1472;30/08/1999;;;;;;;
1473;29/09/1999;;;;;;;
1474;02/04/1999;;;;;;;
1475;02/04/1999;;;;;;;
1476;29/09/1999;;;;;;;
1477;29/09/1999;;;;;;;
1478;30/09/1999;;;;;;;
1479;30/09/1999;;;;;;;
1480;30/09/1999;;;;;;;
1481;03/04/1999;;;;;;;
1482;30/09/1999;;;;;;;
1483;30/09/1999;;;;;;;
1484;30/09/1999;;;;;;;
1485;26/07/1998;;;;823;100;562;100
1486;28/07/1999;385;601;506;601;100;506;100
1487;20/07/1999;546;914;1040;914;100;1040;100
1488;19/07/1999;491;628;1037;628;57;;
1489;30/07/1999;463;1042;176;1042;100;453;100
1490;19/06/1999;489;1227;;1173;100;1041;100
1491;30/07/1999;411;169;890;169;93;890;93
1492;03/04/1999;371;;544;542;78;544;78
1493;25/07/1999;481;835;1031;835;100;1031;100
1494;27/07/1999;579;845;1276;845;100;1276;100
1495;05/08/1999;464;1200;1156;1200;100;1156;100
1496;29/07/1999;;;;1160;100;1047;100
1497;23/06/1999;590;1304;668;1304;100;668;100
1498;31/07/1999;369;666;1151;666;100;1028;100
1499;12/08/1999;539;670;1381;670;100;1381;100
1500;17/05/1999;;;;442;100;609;100
1501;02/01/1999;;;;826;98;216;98
1502;24/08/1999;373;1517;544;1517;100;1062;100
1503;05/01/1999;;;;1186;100;1184;100
1504;16/06/1999;437;454;221;1404;100;507;100
1505;21/08/1999;409;1346;1039;;;911;55
1506;05/08/1999;464;1200;1156;1200;99;1156;99
1507;17/06/1999;379;1271;1416;1271;100;506;100
1508;27/03/1999;519;168;1045;168;100;1045;100
1509;27/03/1999;402;925;1287;925;100;1287;100
1510;20/06/1999;394;1247;1020;1247;100;1020;100
1511;17/04/1999;387;840;597;840;100;597;100
1512;03/08/1999;508;951;1196;951;100;1196;100
1513;13/08/1999;478;1244;1188;1244;100;467;100
1514;04/07/1999;396;1059;1167;1059;100;494;100
1515;20/06/1999;420;444;1166;444;100;1166;100
1516;15/08/1999;511;1437;1279;1437;88;1279;88
1517;29/08/1998;;;;639;100;208;100
1518;17/06/1999;566;638;1185;1401;100;1185;100
1519;20/08/1999;365;912;922;912;88;922;88
1520;28/08/1999;401;502;215;502;100;1164;100
1521;22/08/1999;439;826;1212;826;100;1213;100
1522;31/08/1999;;;;1409;100;1209;100
1523;17/06/1999;454;949;557;949;100;557;100
1524;31/08/1999;588;677;1168;938;100;1028;100
1525;31/08/1999;430;504;1187;1432;100;922;100
1526;31/08/1999;430;504;1187;504;100;497;100
1527;07/09/1999;591;1304;668;1403;100;849;100
1528;05/09/1999;534;1403;849;1304;100;668;100
1529;29/08/1999;;;;1403;100;849;100
1530;20/08/1999;483;1410;436;1410;100;436;100
1531;20/08/1999;455;949;557;949;100;557;100
1532;21/08/1999;473;596;497;596;100;911;100
1533;31/08/1999;588;677;1168;677;100;1028;100
1534;05/09/1998;;;;853;100;865;100
