"","BirdID","chickyear","ars","NestID","sex"
"11691",6233,"2018",2,NA,0
"11701",6233,"2018",2,NA,0
"11711",6233,"2019",1,NA,0
"11721",6233,"2021",1,NA,0
"11731",6272,"2017",1,NA,0
"11741",6272,"2018",1,NA,0
"11751",6272,"2019",2,NA,0
"11761",6272,"2019",2,NA,0
"11771",6377,"2017",2,5037,0
"11781",6377,"2018",1,5096,0
"11791",6377,"2017",2,NA,0
"11801",6378,"2017",1,4938,0
"11811",6546,"2020",1,NA,0
"11821",6547,"2018",1,NA,0
"11831",6547,"2020",1,NA,0
"11841",6550,"2019",1,NA,0
"11851",6551,"2017",2,5056,0
"11861",6551,"2018",1,5229,0
"11871",6551,"2017",2,NA,0
"11881",6551,"2020",1,NA,0
"11891",6554,"2017",1,4922,0
"11901",6554,"2018",2,5106,0
"11911",6554,"2018",2,NA,0
"11921",6554,"2019",1,NA,0
"11931",6554,"2020",3,NA,0
"11941",6554,"2020",3,NA,0
"11951",6554,"2020",3,NA,0
"11961",6554,"2021",1,NA,0
"11971",6554,"2022",2,NA,0
"11981",6554,"2022",2,NA,0
"11991",6558,"2019",1,NA,0
"12001",6558,"2021",1,NA,0
"12011",6561,"2018",1,NA,0
"12021",6568,"2017",1,NA,0
"12031",6568,"2018",1,NA,0
"12041",6568,"2019",1,NA,0
"12051",6571,"2018",1,5176,0
"12061",6644,"2018",1,NA,0
"12071",6644,"2019",1,NA,0
"12081",6647,"2017",1,NA,0
"12091",6652,"2017",1,5023,0
"121010",6652,"2018",1,5142,0
"12112",6652,"2020",1,NA,0
"12121",6656,"2017",1,5031,0
"12131",6656,"2020",2,NA,0
"12141",6656,"2020",2,NA,0
"12151",6657,"2017",1,4929,0
"12161",6659,"2017",1,NA,0
"12171",6659,"2021",1,NA,0
"12181",6665,"2021",1,NA,0
"12191",6665,"2022",1,NA,0
"12201",6669,"2018",1,5230,0
"12211",6673,"2017",1,NA,0
"12221",6673,"2018",1,5119,0
"12231",6673,"2019",1,NA,0
"12241",6673,"2020",1,NA,0
"12251",6690,"2018",2,NA,0
"12261",6690,"2018",2,NA,0
"12271",6690,"2019",1,NA,0
"12281",6693,"2018",1,5212,0
"12291",6693,"2019",1,NA,0
"12301",6700,"2018",1,NA,0
"12311",6700,"2020",2,NA,0
"12321",6700,"2020",2,NA,0
"12331",6703,"2019",1,NA,0
"12341",6704,"2021",1,5397,0
"12351",6704,"2022",1,NA,0
"12361",6707,"2018",1,NA,0
"12371",6707,"2020",1,NA,0
"12381",6727,"2017",1,4941,0
"12391",6733,"2020",1,NA,0
"12401",6737,"2018",1,NA,0
"12411",6737,"2020",2,NA,0
"12421",6737,"2020",2,NA,0
"12431",6737,"2021",1,NA,0
"12441",6738,"2021",1,NA,0
"12451",6743,"2019",1,NA,0
"12461",6743,"2021",1,NA,0
"12471",6752,"2020",1,NA,0
"12481",6752,"2021",1,NA,0
"12491",6754,"2020",1,NA,0
"12501",6754,"2021",1,NA,0
"12511",6757,"2019",1,NA,0
"12521",6765,"2021",1,NA,0
"12531",6765,"2022",1,NA,0
"12541",6766,"2020",1,NA,0
"12551",6766,"2021",1,NA,0
"12561",6769,"2020",1,NA,0
"12571",6769,"2021",1,NA,0
"12581",6773,"2018",1,NA,0
"12591",6836,"2019",1,NA,0
"12601",6838,"2020",1,NA,0
"12611",6840,"2019",1,NA,0
"12621",6840,"2020",1,NA,0
"12631",6840,"2021",1,NA,0
"12641",6847,"2019",2,NA,0
"12651",6847,"2019",2,NA,0
"12661",6849,"2018",1,NA,0
"12671",6849,"2021",1,NA,0
"12681",6852,"2021",1,NA,0
"12691",6856,"2021",1,NA,0
"12701",6875,"2021",2,NA,0
"12711",6875,"2021",2,NA,0
"12721",6881,"2021",1,NA,0
"12731",6902,"2020",1,NA,0
"12741",6905,"2021",1,NA,0
"12751",6909,"2021",1,5465,0
"12761",6920,"2021",1,5459,0
"12771",6925,"2021",1,NA,0
"12781",6926,"2020",1,NA,0
"12791",7073,"2021",1,NA,0
"12801",7076,"2022",1,NA,0
"12811",7079,"2021",1,NA,0
"12821",7083,"2021",2,NA,0
"12831",7083,"2021",2,NA,0
"12841",7091,"2021",1,5407,0
"12851",7093,"2021",1,NA,0
"12861",7094,"2019",1,NA,0
"12871",7117,"2021",1,NA,0
"12881",7118,"2021",1,5424,0
"12891",7118,"2022",1,NA,0
"12901",7123,"2021",1,NA,0
"12911",7132,"2021",1,NA,0
"12921",7136,"2020",1,NA,0
"12931",7139,"2022",1,NA,0
"12941",7146,"2021",1,5423,0
"12951",7187,"2021",2,NA,0
"12961",7187,"2021",2,NA,0
"12971",7214,"2021",2,NA,0
"12981",7214,"2021",2,NA,0
"1503",7167,"2021",0,NA,1
"14701",7142,"2020",0,NA,1
"3206",7142,"2022",0,NA,1
"14691",7135,"2020",0,NA,1
"2286",7135,"2021",0,NA,1
"14681",7102,"2019",0,NA,1
"2282",7102,"2020",0,NA,1
"4212",7102,"2022",0,NA,1
"14671",7101,"2019",0,NA,1
"32031",7101,"2021",0,NA,1
"42061",7101,"2022",0,NA,1
"14661",7069,"2019",0,NA,1
"22811",7069,"2020",0,NA,1
"42051",7069,"2022",0,NA,1
"14651",7068,"2019",0,NA,1
"2280",7068,"2020",0,NA,1
"14641",6921,"2018",0,NA,1
"2279",6921,"2019",0,NA,1
"42041",6921,"2021",0,NA,1
"5190",6921,"2022",0,NA,1
"14631",6918,"2018",0,NA,1
"2278",6918,"2019",0,NA,1
"32021",6918,"2020",0,NA,1
"5186",6918,"2022",0,NA,1
"14621",6914,"2018",0,NA,1
"2277",6914,"2019",0,NA,1
"42031",6914,"2021",0,NA,1
"5185",6914,"2022",0,NA,1
"14611",6910,"2018",0,NA,1
"2276",6910,"2019",0,NA,1
"32011",6910,"2020",0,NA,1
"14601",6906,"2018",0,NA,1
"2275",6906,"2019",0,NA,1
"32001",6906,"2020",0,NA,1
"5184",6906,"2022",0,NA,1
"14591",6898,"2018",0,NA,1
"2274",6898,"2019",0,NA,1
"31991",6898,"2020",0,NA,1
"5183",6898,"2022",0,NA,1
"14581",6895,"2018",0,NA,1
"2273",6895,"2019",0,NA,1
"42021",6895,"2021",0,NA,1
"5182",6895,"2022",0,NA,1
"14571",6894,"2018",0,NA,1
"2272",6894,"2019",0,NA,1
"42011",6894,"2021",0,NA,1
"51811",6894,"2022",0,NA,1
"14561",6892,"2018",0,NA,1
"22711",6892,"2019",0,NA,1
"31981",6892,"2020",0,NA,1
"14551",6887,"2018",0,NA,1
"5180",6887,"2022",0,NA,1
"14541",6870,"2018",0,NA,1
"22701",6870,"2019",0,NA,1
"42001",6870,"2021",0,NA,1
"5179",6870,"2022",0,NA,1
"14531",6868,"2018",0,NA,1
"22691",6868,"2019",0,NA,1
"41991",6868,"2021",0,NA,1
"5178",6868,"2022",0,NA,1
"14521",6864,"2018",0,NA,1
"22681",6864,"2019",0,NA,1
"31971",6864,"2020",0,NA,1
"5177",6864,"2022",0,NA,1
"14511",6862,"2018",0,NA,1
"22671",6862,"2019",0,NA,1
"31961",6862,"2020",0,NA,1
"14501",6860,"2018",0,NA,1
"22661",6860,"2019",0,NA,1
"41981",6860,"2021",0,NA,1
"5176",6860,"2022",0,NA,1
"14491",6859,"2018",0,NA,1
"22651",6859,"2019",0,NA,1
"31951",6859,"2020",0,NA,1
"5175",6859,"2022",0,NA,1
"14481",6858,"2018",0,NA,1
"22641",6858,"2019",0,NA,1
"31941",6858,"2020",0,NA,1
"5174",6858,"2022",0,NA,1
"14471",6854,"2018",0,NA,1
"22631",6854,"2019",0,NA,1
"31931",6854,"2020",0,NA,1
"41971",6854,"2021",0,NA,1
"14461",6848,"2018",0,NA,1
"5173",6848,"2022",0,NA,1
"14451",6831,"2018",0,NA,1
"41961",6831,"2021",0,NA,1
"5172",6831,"2022",0,NA,1
"14441",6788,"2017",0,NA,1
"31921",6788,"2019",0,NA,1
"6165",6788,"2022",0,NA,1
"14431",6772,"2017",0,NA,1
"22621",6772,"2018",0,NA,1
"31911",6772,"2019",0,NA,1
"41951",6772,"2020",0,NA,1
"61421",6772,"2022",0,NA,1
"14421",6762,"2017",0,NA,1
"22611",6762,"2018",0,NA,1
"31901",6762,"2019",0,NA,1
"41941",6762,"2020",0,NA,1
"51711",6762,"2021",0,NA,1
"22601",6761,"2018",0,NA,1
"31891",6761,"2019",0,NA,1
"14411",6758,"2017",0,NA,1
"22591",6758,"2018",0,NA,1
"31881",6758,"2019",0,NA,1
"5170",6758,"2021",0,NA,1
"14401",6746,"2017",0,NA,1
"22581",6746,"2018",0,NA,1
"31871",6746,"2019",0,NA,1
"5169",6746,"2021",0,NA,1
"61411",6746,"2022",0,NA,1
"14391",6745,"2017",0,NA,1
"22571",6745,"2018",0,NA,1
"31861",6745,"2019",0,NA,1
"41931",6745,"2020",0,NA,1
"61401",6745,"2022",0,NA,1
"14381",6736,"2017",0,NA,1
"22561",6736,"2018",0,NA,1
"31851",6736,"2019",0,NA,1
"41921",6736,"2020",0,NA,1
"14371",6731,"2017",0,NA,1
"22551",6731,"2018",0,NA,1
"41911",6731,"2020",0,NA,1
"14361",6728,"2017",0,NA,1
"22541",6728,"2018",0,NA,1
"31841",6728,"2019",0,NA,1
"41901",6728,"2020",0,NA,1
"61391",6728,"2022",0,NA,1
"14351",6710,"2017",0,NA,1
"41891",6710,"2020",0,NA,1
"61381",6710,"2022",0,NA,1
"14341",6709,"2017",0,NA,1
"22531",6709,"2018",0,NA,1
"31831",6709,"2019",0,NA,1
"41881",6709,"2020",0,NA,1
"61371",6709,"2022",0,NA,1
"14331",6708,"2017",0,NA,1
"31821",6708,"2019",0,NA,1
"14091",6706,"2017",0,NA,1
"22521",6706,"2018",0,NA,1
"41871",6706,"2020",0,NA,1
"5168",6706,"2021",0,NA,1
"61361",6706,"2022",0,NA,1
"22511",6701,"2018",0,NA,1
"31811",6701,"2019",0,NA,1
"41861",6701,"2020",0,NA,1
"61351",6701,"2022",0,NA,1
"14081",6698,"2017",0,NA,1
"31801",6698,"2019",0,NA,1
"41851",6698,"2020",0,NA,1
"5167",6698,"2021",0,NA,1
"31791",6689,"2019",0,NA,1
"41841",6689,"2020",0,NA,1
"5166",6689,"2021",0,NA,1
"14071",6676,"2016",0,NA,1
"22501",6676,"2017",0,NA,1
"41831",6676,"2019",0,NA,1
"51651",6676,"2020",0,NA,1
"61341",6676,"2021",0,NA,1
"7137",6676,"2022",0,NA,1
"14061",6671,"2016",0,NA,1
"22491",6671,"2017",0,NA,1
"31781",6671,"2018",0,NA,1
"41821",6671,"2019",0,NA,1
"51641",6671,"2020",0,NA,1
"71101",6671,"2022",0,NA,1
"14051",6655,"2016",0,NA,1
"22481",6655,"2017",0,NA,1
"31771",6655,"2018",0,NA,1
"41811",6655,"2019",0,NA,1
"71091",6655,"2022",0,NA,1
"14041",6654,"2016",0,NA,1
"22471",6654,"2017",0,NA,1
"31761",6654,"2018",0,NA,1
"61331",6654,"2021",0,NA,1
"71081",6654,"2022",0,NA,1
"14031",6653,"2016",0,NA,1
"22461",6653,"2017",0,NA,1
"31751",6653,"2018",0,NA,1
"41801",6653,"2019",0,NA,1
"51631",6653,"2020",0,NA,1
"61321",6653,"2021",0,NA,1
"14021",6651,"2016",0,NA,1
"31741",6651,"2018",0,NA,1
"41791",6651,"2019",0,NA,1
"14011",6650,"2016",0,NA,1
"22451",6650,"2017",0,NA,1
"41781",6650,"2019",0,NA,1
"14001",6645,"2016",0,NA,1
"22441",6645,"2017",0,NA,1
"41771",6645,"2019",0,NA,1
"51621",6645,"2020",0,NA,1
"61311",6645,"2021",0,NA,1
"71071",6645,"2022",0,NA,1
"13991",6574,"2016",0,NA,1
"22431",6574,"2017",0,NA,1
"41761",6574,"2019",0,NA,1
"51611",6574,"2020",0,NA,1
"71061",6574,"2022",0,NA,1
"13981",6572,"2016",0,NA,1
"31731",6572,"2018",0,NA,1
"61301",6572,"2021",0,NA,1
"71051",6572,"2022",0,NA,1
"13971",6570,"2016",0,NA,1
"41751",6570,"2019",0,NA,1
"51601",6570,"2020",0,NA,1
"61291",6570,"2021",0,NA,1
"22421",6565,"2017",0,NA,1
"41741",6565,"2019",0,NA,1
"61281",6565,"2021",0,NA,1
"13961",6563,"2016",0,NA,1
"22411",6563,"2017",0,NA,1
"41731",6563,"2019",0,NA,1
"61271",6563,"2021",0,NA,1
"71041",6563,"2022",0,NA,1
"13951",6559,"2016",0,NA,1
"31721",6559,"2018",0,NA,1
"41721",6559,"2019",0,NA,1
"51591",6559,"2020",0,NA,1
"13941",6556,"2016",0,NA,1
"41711",6556,"2019",0,NA,1
"13931",6548,"2016",0,NA,1
"22401",6548,"2017",0,NA,1
"31711",6548,"2018",0,NA,1
"51581",6548,"2020",0,NA,1
"61261",6548,"2021",0,NA,1
"13921",6385,"2015",0,NA,1
"22391",6385,"2016",0,NA,1
"31701",6385,"2017",0,NA,1
"51571",6385,"2019",0,NA,1
"61251",6385,"2020",0,NA,1
"71031",6385,"2021",0,NA,1
"13911",6384,"2015",0,NA,1
"22381",6384,"2016",0,NA,1
"41701",6384,"2018",0,NA,1
"51561",6384,"2019",0,NA,1
"61241",6384,"2020",0,NA,1
"13901",6381,"2015",0,NA,1
"22371",6381,"2016",0,NA,1
"31691",6381,"2017",0,NA,1
"41691",6381,"2018",0,NA,1
"8127",6381,"2022",0,NA,1
"22361",6379,"2016",0,NA,1
"31681",6379,"2017",0,NA,1
"13891",6375,"2015",0,NA,1
"61231",6375,"2020",0,NA,1
"71021",6375,"2021",0,NA,1
"8782",6375,"2022",0,NA,1
"13881",6370,"2015",0,NA,1
"22351",6370,"2016",0,NA,1
"51551",6370,"2019",0,NA,1
"61221",6370,"2020",0,NA,1
"71011",6370,"2021",0,NA,1
"8772",6370,"2022",0,NA,1
"13871",6314,"2015",0,NA,1
"22341",6314,"2016",0,NA,1
"13861",6313,"2015",0,NA,1
"22331",6313,"2016",0,NA,1
"41681",6313,"2018",0,NA,1
"51541",6313,"2019",0,NA,1
"13851",6307,"2015",0,NA,1
"22321",6307,"2016",0,NA,1
"51531",6307,"2019",0,NA,1
"13841",6294,"2015",0,NA,1
"22311",6294,"2016",0,NA,1
"61211",6294,"2020",0,NA,1
"71001",6294,"2021",0,NA,1
"8762",6294,"2022",0,NA,1
"13831",6261,"2014",0,NA,1
"22301",6261,"2015",0,NA,1
"31671",6261,"2016",0,NA,1
"41671",6261,"2017",0,NA,1
"51521",6261,"2018",0,NA,1
"9102",6261,"2022",0,NA,1
"13821",6249,"2014",0,NA,1
"22291",6249,"2015",0,NA,1
"41661",6249,"2017",0,NA,1
"61201",6249,"2019",0,NA,1
"7992",6249,"2020",0,NA,1
"9752",6249,"2022",0,NA,1
"13811",6230,"2014",0,NA,1
"22281",6230,"2015",0,NA,1
"31661",6230,"2016",0,NA,1
"51511",6230,"2018",0,NA,1
"61191",6230,"2019",0,NA,1
"13801",6221,"2014",0,NA,1
"22271",6221,"2015",0,NA,1
"31651",6221,"2016",0,NA,1
"51501",6221,"2018",0,NA,1
"7982",6221,"2020",0,NA,1
"9742",6221,"2022",0,NA,1
"13791",6219,"2014",0,NA,1
"31641",6219,"2016",0,NA,1
"41651",6219,"2017",0,NA,1
"7972",6219,"2020",0,NA,1
"13781",6213,"2014",0,NA,1
"31631",6213,"2016",0,NA,1
"41641",6213,"2017",0,NA,1
"61181",6213,"2019",0,NA,1
"13771",6210,"2014",0,NA,1
"22261",6210,"2015",0,NA,1
"31621",6210,"2016",0,NA,1
"41631",6210,"2017",0,NA,1
"51491",6210,"2018",0,NA,1
"61171",6210,"2019",0,NA,1
"7962",6210,"2020",0,NA,1
"9732",6210,"2022",0,NA,1
"13761",6200,"2014",0,NA,1
"22251",6200,"2015",0,NA,1
"31611",6200,"2016",0,NA,1
"51481",6200,"2018",0,NA,1
"61161",6200,"2019",0,NA,1
"7952",6200,"2020",0,NA,1
"9722",6200,"2022",0,NA,1
"22241",6196,"2015",0,NA,1
"31601",6196,"2016",0,NA,1
"41621",6196,"2017",0,NA,1
"51471",6196,"2018",0,NA,1
"13751",6193,"2014",0,NA,1
"22231",6193,"2015",0,NA,1
"51461",6193,"2018",0,NA,1
"9712",6193,"2022",0,NA,1
"13741",6172,"2014",0,NA,1
"22221",6172,"2015",0,NA,1
"41611",6172,"2017",0,NA,1
"51451",6172,"2018",0,NA,1
"7942",6172,"2020",0,NA,1
"8752",6172,"2021",0,NA,1
"13731",6171,"2014",0,NA,1
"22211",6171,"2015",0,NA,1
"31591",6171,"2016",0,NA,1
"51441",6171,"2018",0,NA,1
"61151",6171,"2019",0,NA,1
"13721",6170,"2014",0,NA,1
"22201",6170,"2015",0,NA,1
"31581",6170,"2016",0,NA,1
"61141",6170,"2019",0,NA,1
"7932",6170,"2020",0,NA,1
"8742",6170,"2021",0,NA,1
"9702",6170,"2022",0,NA,1
"13711",6167,"2014",0,NA,1
"22191",6167,"2015",0,NA,1
"61131",6167,"2019",0,NA,1
"8732",6167,"2021",0,NA,1
"13701",6166,"2014",0,NA,1
"22181",6166,"2015",0,NA,1
"31571",6166,"2016",0,NA,1
"61121",6166,"2019",0,NA,1
"13691",6164,"2014",0,NA,1
"22171",6164,"2015",0,NA,1
"31561",6164,"2016",0,NA,1
"41601",6164,"2017",0,NA,1
"7922",6164,"2020",0,NA,1
"13681",6163,"2014",0,NA,1
"61111",6163,"2019",0,NA,1
"9692",6163,"2022",0,NA,1
"13671",6158,"2014",0,NA,1
"22161",6158,"2015",0,NA,1
"31551",6158,"2016",0,NA,1
"41591",6158,"2017",0,NA,1
"61101",6158,"2019",0,NA,1
"7912",6158,"2020",0,NA,1
"9682",6158,"2022",0,NA,1
"13661",6156,"2014",0,NA,1
"22151",6156,"2015",0,NA,1
"41581",6156,"2017",0,NA,1
"13651",6155,"2014",0,NA,1
"8722",6155,"2021",0,NA,1
"9672",6155,"2022",0,NA,1
"13641",6152,"2014",0,NA,1
"22141",6152,"2015",0,NA,1
"31541",6152,"2016",0,NA,1
"41571",6152,"2017",0,NA,1
"51431",6152,"2018",0,NA,1
"7902",6152,"2020",0,NA,1
"8712",6152,"2021",0,NA,1
"13631",6146,"2014",0,NA,1
"22131",6146,"2015",0,NA,1
"31531",6146,"2016",0,NA,1
"41561",6146,"2017",0,NA,1
"61091",6146,"2019",0,NA,1
"7892",6146,"2020",0,NA,1
"13621",6144,"2014",0,NA,1
"22121",6144,"2015",0,NA,1
"31521",6144,"2016",0,NA,1
"7882",6144,"2020",0,NA,1
"8702",6144,"2021",0,NA,1
"9662",6144,"2022",0,NA,1
"13611",6136,"2014",0,NA,1
"31511",6136,"2016",0,NA,1
"13601",6051,"2013",0,NA,1
"31501",6051,"2015",0,NA,1
"13591",6050,"2013",0,NA,1
"22111",6050,"2014",0,NA,1
"51421",6050,"2017",0,NA,1
"13581",6047,"2013",0,NA,1
"31491",6047,"2015",0,NA,1
"13571",6045,"2013",0,NA,1
"22101",6045,"2014",0,NA,1
"41551",6045,"2016",0,NA,1
"51411",6045,"2017",0,NA,1
"7872",6045,"2019",0,NA,1
"8692",6045,"2020",0,NA,1
"9652",6045,"2021",0,NA,1
"13561",6033,"2013",0,NA,1
"31481",6033,"2015",0,NA,1
"13551",6029,"2013",0,NA,1
"31471",6029,"2015",0,NA,1
"7862",6029,"2019",0,NA,1
"10102",6029,"2022",0,NA,1
"13541",6026,"2013",0,NA,1
"31461",6026,"2015",0,NA,1
"41541",6026,"2016",0,NA,1
"51401",6026,"2017",0,NA,1
"61081",6026,"2018",0,NA,1
"13531",6024,"2013",0,NA,1
"22091",6024,"2014",0,NA,1
"41531",6024,"2016",0,NA,1
"51391",6024,"2017",0,NA,1
"13521",6018,"2013",0,NA,1
"31451",6018,"2015",0,NA,1
"7852",6018,"2019",0,NA,1
"9642",6018,"2021",0,NA,1
"10532",6018,"2022",0,NA,1
"13511",6017,"2013",0,NA,1
"13501",6014,"2013",0,NA,1
"31441",6014,"2015",0,NA,1
"41521",6014,"2016",0,NA,1
"51381",6014,"2017",0,NA,1
"13491",6012,"2013",0,NA,1
"31431",6012,"2015",0,NA,1
"41511",6012,"2016",0,NA,1
"51371",6012,"2017",0,NA,1
"13481",6011,"2013",0,NA,1
"22081",6011,"2014",0,NA,1
"51361",6011,"2017",0,NA,1
"61071",6011,"2018",0,NA,1
"7842",6011,"2019",0,NA,1
"8682",6011,"2020",0,NA,1
"9632",6011,"2021",0,NA,1
"10522",6011,"2022",0,NA,1
"13471",5904,"2013",0,NA,1
"41501",5904,"2016",0,NA,1
"7832",5904,"2019",0,NA,1
"13461",5855,"2012",0,NA,1
"22071",5855,"2013",0,NA,1
"31421",5855,"2014",0,NA,1
"9622",5855,"2020",0,NA,1
"10512",5855,"2021",0,NA,1
"11133",5855,"2022",0,NA,1
"13451",5853,"2012",0,NA,1
"22061",5853,"2013",0,NA,1
"31411",5853,"2014",0,NA,1
"51351",5853,"2016",0,NA,1
"61061",5853,"2017",0,NA,1
"8672",5853,"2019",0,NA,1
"111111",5853,"2022",0,NA,1
"13441",5847,"2012",0,NA,1
"22051",5847,"2013",0,NA,1
"41491",5847,"2015",0,NA,1
"13431",5839,"2012",0,NA,1
"22041",5839,"2013",0,NA,1
"31401",5839,"2014",0,NA,1
"61051",5839,"2017",0,NA,1
"7822",5839,"2018",0,NA,1
"13421",5837,"2012",0,NA,1
"41481",5837,"2015",0,NA,1
"61041",5837,"2017",0,NA,1
"13411",5835,"2012",0,NA,1
"31391",5835,"2014",0,NA,1
"41471",5835,"2015",0,NA,1
"51341",5835,"2016",0,NA,1
"61031",5835,"2017",0,NA,1
"13401",5834,"2012",0,NA,1
"22031",5834,"2013",0,NA,1
"51331",5834,"2016",0,NA,1
"61021",5834,"2017",0,NA,1
"13391",5829,"2012",0,NA,1
"22021",5829,"2013",0,NA,1
"31381",5829,"2014",0,NA,1
"51321",5829,"2016",0,NA,1
"9612",5829,"2020",0,NA,1
"10502",5829,"2021",0,NA,1
"111101",5829,"2022",0,NA,1
"22011",5828,"2013",0,NA,1
"31371",5828,"2014",0,NA,1
"13381",5826,"2012",0,NA,1
"22001",5826,"2013",0,NA,1
"31361",5826,"2014",0,NA,1
"41461",5826,"2015",0,NA,1
"8662",5826,"2019",0,NA,1
"9602",5826,"2020",0,NA,1
"13371",5822,"2012",0,NA,1
"21991",5822,"2013",0,NA,1
"7812",5822,"2018",0,NA,1
"8652",5822,"2019",0,NA,1
"13361",5821,"2012",0,NA,1
"21981",5821,"2013",0,NA,1
"31351",5821,"2014",0,NA,1
"41451",5821,"2015",0,NA,1
"51311",5821,"2016",0,NA,1
"8642",5821,"2019",0,NA,1
"9592",5821,"2020",0,NA,1
"13351",5820,"2012",0,NA,1
"21971",5820,"2013",0,NA,1
"61011",5820,"2017",0,NA,1
"13091",5780,"2012",0,NA,1
"21961",5780,"2013",0,NA,1
"41441",5780,"2015",0,NA,1
"21951",5779,"2013",0,NA,1
"31341",5779,"2014",0,NA,1
"41431",5779,"2015",0,NA,1
"7802",5779,"2018",0,NA,1
"8632",5779,"2019",0,NA,1
"9582",5779,"2020",0,NA,1
"10492",5779,"2021",0,NA,1
"21941",5776,"2013",0,NA,1
"41421",5776,"2015",0,NA,1
"51301",5776,"2016",0,NA,1
"10482",5776,"2021",0,NA,1
"13081",5775,"2012",0,NA,1
"21931",5775,"2013",0,NA,1
"41411",5775,"2015",0,NA,1
"13071",5764,"2012",0,NA,1
"21921",5764,"2013",0,NA,1
"41401",5764,"2015",0,NA,1
"13061",5650,"2011",0,NA,1
"21911",5650,"2012",0,NA,1
"31331",5650,"2013",0,NA,1
"13051",5643,"2011",0,NA,1
"21901",5643,"2012",0,NA,1
"51291",5643,"2015",0,NA,1
"61001",5643,"2016",0,NA,1
"8622",5643,"2018",0,NA,1
"13041",5639,"2011",0,NA,1
"21891",5639,"2012",0,NA,1
"9572",5639,"2019",0,NA,1
"13031",5638,"2011",0,NA,1
"21881",5638,"2012",0,NA,1
"31321",5638,"2013",0,NA,1
"51281",5638,"2015",0,NA,1
"6992",5638,"2016",0,NA,1
"7792",5638,"2017",0,NA,1
"13021",5626,"2011",0,NA,1
"21871",5626,"2012",0,NA,1
"51271",5626,"2015",0,NA,1
"7782",5626,"2017",0,NA,1
"10472",5626,"2020",0,NA,1
"111091",5626,"2021",0,NA,1
"12113",5626,"2022",0,NA,1
"13011",5624,"2011",0,NA,1
"21861",5624,"2012",0,NA,1
"31311",5624,"2013",0,NA,1
"51261",5624,"2015",0,NA,1
"8612",5624,"2018",0,NA,1
"9562",5624,"2019",0,NA,1
"10462",5624,"2020",0,NA,1
"111081",5624,"2021",0,NA,1
"121011",5624,"2022",0,NA,1
"21851",5614,"2012",0,NA,1
"31301",5614,"2013",0,NA,1
"13001",5612,"2011",0,NA,1
"31291",5612,"2013",0,NA,1
"51251",5612,"2015",0,NA,1
"6982",5612,"2016",0,NA,1
"8602",5612,"2018",0,NA,1
"9552",5612,"2019",0,NA,1
"10452",5612,"2020",0,NA,1
"121001",5612,"2022",0,NA,1
"12982",5606,"2011",0,NA,1
"21841",5606,"2012",0,NA,1
"31281",5606,"2013",0,NA,1
"51241",5606,"2015",0,NA,1
"6972",5606,"2016",0,NA,1
"7772",5606,"2017",0,NA,1
"12972",5602,"2011",0,NA,1
"21831",5602,"2012",0,NA,1
"31271",5602,"2013",0,NA,1
"51231",5602,"2015",0,NA,1
"7762",5602,"2017",0,NA,1
"8592",5602,"2018",0,NA,1
"9542",5602,"2019",0,NA,1
"12962",5595,"2011",0,NA,1
"21821",5595,"2012",0,NA,1
"51221",5595,"2015",0,NA,1
"6962",5595,"2016",0,NA,1
"7752",5595,"2017",0,NA,1
"9532",5595,"2019",0,NA,1
"21811",5591,"2012",0,NA,1
"31261",5591,"2013",0,NA,1
"41391",5591,"2016",0,NA,1
"12952",5590,"2011",0,NA,1
"21801",5590,"2012",0,NA,1
"41381",5590,"2014",0,NA,1
"51211",5590,"2015",0,NA,1
"9522",5590,"2019",0,NA,1
"12991",5590,"2022",0,NA,1
"12932",5588,"2011",0,NA,1
"21791",5588,"2012",0,NA,1
"31251",5588,"2013",0,NA,1
"51201",5588,"2015",0,NA,1
"7742",5588,"2017",0,NA,1
"12922",5559,"2010",0,NA,1
"21781",5559,"2011",0,NA,1
"7732",5559,"2016",0,NA,1
"10442",5559,"2019",0,NA,1
"12912",5554,"2010",0,NA,1
"21771",5554,"2011",0,NA,1
"41371",5554,"2013",0,NA,1
"51191",5554,"2016",0,NA,1
"12902",5547,"2010",0,NA,1
"21761",5547,"2011",0,NA,1
"31241",5547,"2012",0,NA,1
"7722",5547,"2016",0,NA,1
"10432",5547,"2019",0,NA,1
"12892",5539,"2010",0,NA,1
"31231",5539,"2012",0,NA,1
"41361",5539,"2013",0,NA,1
"51181",5539,"2016",0,NA,1
"12882",5528,"2010",0,NA,1
"21751",5528,"2011",0,NA,1
"31221",5528,"2012",0,NA,1
"41351",5528,"2013",0,NA,1
"6952",5528,"2015",0,NA,1
"12872",5523,"2010",0,NA,1
"21741",5523,"2011",0,NA,1
"41341",5523,"2013",0,NA,1
"6942",5523,"2015",0,NA,1
"7712",5523,"2016",0,NA,1
"10422",5523,"2019",0,NA,1
"111071",5523,"2020",0,NA,1
"12942",5523,"2021",0,NA,1
"13101",5523,"2022",0,NA,1
"12852",5522,"2010",0,NA,1
"41331",5522,"2013",0,NA,1
"7702",5522,"2016",0,NA,1
"8582",5522,"2017",0,NA,1
"12842",5515,"2010",0,NA,1
"31211",5515,"2012",0,NA,1
"41321",5515,"2013",0,NA,1
"51171",5515,"2016",0,NA,1
"12832",5513,"2010",0,NA,1
"41311",5513,"2013",0,NA,1
"6932",5513,"2015",0,NA,1
"8572",5513,"2017",0,NA,1
